"gam","ee_L_a_Horowitz and Manski","ee_L_a_Lee","ee_L_a_Chen and Flores","ee_U_a_Horowitz and Manski","ee_U_a_Lee","ee_U_a_Chen and Flores","ee_L_b_Horowitz and Manski","ee_L_b_Lee","ee_L_b_Chen and Flores","ee_U_b_Horowitz and Manski","ee_U_b_Lee","ee_U_b_Chen and Flores"
3.62,-0.0215781944921057,-0.0130573750468973,-0.0130573750468973,-0.00748974824864561,-0.0130573750468973,-0.0130573750468973,-0.0276249756588424,-0.0201547065420647,-0.0196649998665318,-0.0120520250702608,-0.00199023755928443,-0.00199023755928443
3.63,-0.0213898576452967,-0.0130438025303512,-0.0130438025303512,-0.0074787923996985,-0.0130438025303512,-0.0130438025303512,-0.0274699354463433,-0.0202245918051114,-0.0197385805064302,-0.0120930565513553,-0.00194469222654768,-0.00194469222654768
3.64,-0.0212052021794188,-0.0130323200598248,-0.0130323200598248,-0.00746912167094396,-0.0130323200598248,-0.0130323200598248,-0.0273194616550676,-0.0202975168470769,-0.019815132862468,-0.0121360056981302,-0.00190022488959451,-0.00190022488959451
3.65,-0.0210241763542027,-0.013022904025871,-0.013022904025871,-0.00746071941078524,-0.013022904025871,-0.013022904025871,-0.0271735059649964,-0.0203734702412172,-0.0198946472366952,-0.0121808629765446,-0.00185680902519799,-0.00185680902519799
3.66,-0.0208467295832461,-0.0130155316793307,-0.0130155316793307,-0.0074535695617823,-0.0130155316793307,-0.0130155316793307,-0.0270320213990071,-0.0204524415901569,-0.0199771149283302,-0.0122276195767663,-0.00181441879243535,-0.00181441879243535
3.67,-0.0206728124101292,-0.0130101811126178,-0.0130101811126178,-0.00744765664647298,-0.0130101811126178,-0.0130101811126178,-0.0268949622985201,-0.0205344215091732,-0.0200625282178607,-0.0122762673995481,-0.0017730290142196,-0.0017730290142196
3.68,-0.0205023764851569,-0.0130068312415761,-0.0130068312415761,-0.00744296575364054,-0.0130068312415761,-0.0130068312415761,-0.0267622842998431,-0.0206194016100897,-0.0201508803517368,-0.0123267990430993,-0.00173261515936062,-0.00173261515936062
3.69,-0.0203353745427125,-0.0130054617878887,-0.0130054617878887,-0.00743948252501366,-0.0130054617878887,-0.0130054617878887,-0.0266339443111918,-0.0207073744857643,-0.0202421655276402,-0.0123792077904394,-0.00169315332513955,-0.00169315332513955
3.7,-0.0201717603792046,-0.0130060532620279,-0.0130060532620279,-0.0074371931423859,-0.0130060532620279,-0.0130060532620279,-0.0265099004903727,-0.020798333695154,-0.0203363788803145,-0.0124334875972188,-0.00165462022038092,-0.00165462022038092
3.71,-0.020011488831591,-0.0130085869467264,-0.0130085869467264,-0.00743608431514161,-0.0130085869467264,-0.0130085869467264,-0.0263901122231069,-0.0208922737489428,-0.0204335164679419,-0.0124896330799935,-0.00161699314900716,-0.00161699314900716
3.72,-0.0198545157564654,-0.0130130448809572,-0.0130130448809572,-0.0074361432681761,-0.0130130448809572,-0.0130130448809572,-0.0262745401019817,-0.0209891900957176,-0.0205335752590517,-0.0125476395049409,-0.00158024999406111,-0.00158024999406111
3.73,-0.0197007980096893,-0.0130194098444071,-0.0130194098444071,-0.00743735773019802,-0.0130194098444071,-0.0130194098444071,-0.0261631459060115,-0.0210890791086778,-0.0206365531199479,-0.0126075027770049,-0.00154436920218211,-0.00154436920218211
3.74,-0.0195502934265562,-0.0130276653424301,-0.0130276653424301,-0.00743971592240245,-0.0130276653424301,-0.0130276653424301,-0.0260558925807926,-0.0211919380728648,-0.0207424488026403,-0.0126692194294562,-0.0015093297685222,-0.0015093297685222
3.75,-0.0194029608024728,-0.0130377955914658,-0.0130377955914658,-0.00744320654750361,-0.0130377955914658,-0.0130377955914658,-0.0259527442192381,-0.0212977651728988,-0.0208512619332695,-0.0127327866138585,-0.00147511122208888,-0.00147511122208888
3.76,-0.0192587598741438,-0.013049785504912,-0.013049785504912,-0.00744781877911634,-0.013049785504912,-0.013049785504912,-0.0258536660428768,-0.0214065594812098,-0.0209629930010107,-0.0127982020904277,-0.0014416936115019,-0.0014416936115019
3.77,-0.0191176513012466,-0.0130636206794375,-0.0130636206794375,-0.00745354225147596,-0.0130636206794375,-0.0130636206794375,-0.0257586243837021,-0.0215183209467502,-0.0210776433474454,-0.0128654642187744,-0.0014090574911514,-0.0014090574911514
3.78,-0.0189795966485826,-0.0130792873817223,-0.0130792873817223,-0.00746036704948654,-0.0130792873817223,-0.0130792873817223,-0.025667586666558,-0.0216330503841779,-0.0211952151563903,-0.0129345719490179,-0.00137718390774548,-0.00137718390774548
3.79,-0.0188445583686933,-0.0130967725356147,-0.0130967725356147,-0.00746828369908778,-0.0130967725356147,-0.0130967725356147,-0.0255805213920479,-0.0217507494634975,-0.0213157114441704,-0.0130055248132634,-0.00134605438723561,-0.00134605438723561
3.8,-0.0187124997849278,-0.0131160637096935,-0.0131160637096935,-0.00747728315793109,-0.0131160637096935,-0.0131160637096935,-0.0254973981199535,-0.0218714207001492,-0.0214391360503271,-0.0130783229174308,-0.00131565092210843,-0.00131565092210843
3.81,-0.0185833850749507,-0.0131371491052232,-0.0131371491052232,-0.00748735680635591,-0.0131371491052232,-0.0131371491052232,-0.025418187453152,-0.0219950674455346,-0.0215654936287506,-0.0131529669334269,-0.00128595595903329,-0.00128595595903329
3.82,-0.0184571792546789,-0.013160017544493,-0.013160017544493,-0.00749849643865743,-0.013160017544493,-0.013160017544493,-0.0253428610220183,-0.0221216938779685,-0.0216947896392261,-0.0132294580916518,-0.00125695238685472,-0.00125695238685472
3.83,-0.0183338481626353,-0.0131846584595275,-0.0131846584595275,-0.00751069425463711,-0.0131846584595275,-0.0131846584595275,-0.0252713914693018,-0.0222513049940478,-0.0218270303393843,-0.0133077981738304,-0.00122862352491967,-0.00122862352491967
3.84,-0.0182133584447092,-0.0132110618811612,-0.0132110618811612,-0.00752394285142812,-0.0132110618811612,-0.0132110618811612,-0.0252037524354653,-0.0223839066004268,-0.0219622227770477,-0.0133879895061605,-0.00120095311172982,-0.00120095311172982
3.85,-0.018095677539313,-0.0132392184284648,-0.0132392184284648,-0.00753823521558743,-0.0132392184284648,-0.0132392184284648,-0.0251399185444757,-0.0225195053059901,-0.0221003747829622,-0.0134700349527703,-0.00117392529390894,-0.00117392529390894
3.86,-0.017980773662925,-0.0132691192985154,-0.0132691192985154,-0.00755356471544712,-0.0132691192985154,-0.0132691192985154,-0.0250798653900356,-0.0226581085144142,-0.0222414949639066,-0.0135539379094757,-0.0011475246154765,-0.0011475246154765
3.87,-0.0178686157960073,-0.0133007562565012,-0.0133007562565012,-0.00756992509371739,-0.0133007562565012,-0.0133007562565012,-0.0250235695222461,-0.0227997244171095,-0.0223855926961716,-0.013639702297832,-0.00112173600741812,-0.00112173600741812
3.88,-0.0177591736692912,-0.0133341216261513,-0.0133341216261513,-0.00758731046033423,-0.0133341216261513,-0.0133341216261513,-0.024971008434689,-0.0229443619865328,-0.0225326781193988,-0.0137273325594711,-0.00109654477754443,-0.00109654477754443
3.89,-0.0176524177504192,-0.0133692082804827,-0.0133692082804827,-0.00760571528554464,-0.0133692082804827,-0.0133692082804827,-0.0249221605519218,-0.0230920309698643,-0.0226827621307742,-0.0138168336507172,-0.0010719366006297,-0.0010719366006297
3.9,-0.0175483192309351,-0.0134060096328558,-0.0134060096328558,-0.00762513439322294,-0.0134060096328558,-0.0134060096328558,-0.0248770052173727,-0.0232427418830401,-0.0228358563795663,-0.0139082110374759,-0.00104789750882218,-0.00104789750882218
3.91,-0.0174468500136139,-0.0134445196283312,-0.0134445196283312,-0.00764556295441151,-0.0134445196283312,-0.0134445196283312,-0.0248355226816294,-0.023396506005133,-0.0229919732620034,-0.0140014706903876,-0.00102441388231818,-0.00102441388231818
3.92,-0.0173479827001216,-0.0134847327353185,-0.0134847327353185,-0.00766699648107981,-0.0134847327353185,-0.0134847327353185,-0.0247976940911113,-0.0235533353730742,-0.0231511259164825,-0.0140966190802413,-0.00100147244029224,-0.00100147244029224
3.93,-0.0172516905789993,-0.0135266439375116,-0.0135266439375116,-0.00768943082009557,-0.0135266439375116,-0.0135266439375116,-0.024763501477117,-0.0237132427767095,-0.0233133282191024,-0.0141936631736408,-0.00097906023207586,-0.00097906023207586
3.94,-0.0171579476139602,-0.013570248726101,-0.013570248726101,-0.00771286214740235,-0.013570248726101,-0.013570248726101,-0.024732927745239,-0.0238762417541824,-0.0234785947795161,-0.0142926104289193,-0.000957164628577688,-0.000957164628577688
3.95,-0.0170667284324945,-0.0136155430922587,-0.0136155430922587,-0.00773728696239782,-0.0136155430922587,-0.0136155430922587,-0.0247059566651378,-0.0240423465876384,-0.0236469409370944,-0.014393468792295,-0.000935773313938143,-0.000935773313938143
3.96,-0.0169780083147739,-0.0136625235198862,-0.0136625235198862,-0.0077627020825072,-0.0136625235198862,-0.0136625235198862,-0.0246825728606673,-0.024211572299244,-0.0238183827573965,-0.0144962466942631,-0.000914874277411645,-0.000914874277411645
3.97,-0.016891763182847,-0.0137111869786207,-0.0137111869786207,-0.00778910463794667,-0.0137111869786207,-0.0137111869786207,-0.0246627618003442,-0.0243839346475147,-0.0239929370289403,-0.0146009530462194,-0.000894455805469965,-0.000894455805469965
3.98,-0.0168079695901213,-0.0137615309170933,-0.0137615309170933,-0.00781649206667162,-0.0137615309170933,-0.0137615309170933,-0.0246465097881542,-0.0245594501239451,-0.0241706212602676,-0.0147075972373098,-0.00087450647412027,-0.00087450647412027
3.99,-0.0167266047111218,-0.0138135532564316,-0.0138135532564316,-0.00784486210950472,-0.0138135532564316,-0.0138135532564316,-0.0246338039546883,-0.024738135949937,-0.0243514536772995,-0.0148161891315003,-0.000855015141431742,-0.000855015141431742
4,-0.0166476463315221,-0.0138672523840019,-0.0138672523840019,-0.00787421280543913,-0.0138672523840019,-0.0138672523840019,-0.0246246322486016,-0.0249200100740198,-0.0245354532209752,-0.0149267390648648,-0.000835970940264736,-0.000835970940264736
4.01,-0.01657107283844,-0.013922627147385,-0.013922627147385,-0.00790454248711212,-0.013922627147385,-0.013922627147385,-0.0246189834283892,-0.0251050911693566,-0.0247226395451705,-0.015039257843084,-0.000817363271196742,-0.000817363271196742
4.02,-0.016496863210992,-0.0139796768485796,-0.0139796768485796,-0.00793584977644473,-0.0139796768485796,-0.0139796768485796,-0.0246168470544718,-0.0252933986315336,-0.0249130330148914,-0.0151537567391522,-0.000799181795639464,-0.000799181795639464
4.03,-0.0164249970111,-0.0140384012384286,-0.0140384012384286,-0.00796813358044307,-0.0140384012384286,-0.0140384012384286,-0.0246182134815858,-0.0254849525766258,-0.0251066547047373,-0.0152702474912881,-0.000781416429141612,-0.000781416429141612
4.04,-0.016355454374545,-0.0140988005112622,-0.0140988005112622,-0.00800139308715707,-0.0140988005112622,-0.0140988005112622,-0.0246230738514711,-0.0256797738395352,-0.0253035263976297,-0.0153887423010444,-0.000764057334872102,-0.000764057334872102
4.05,-0.0162882160022616,-0.014160875299753,-0.014160875299753,-0.00803562776179271,-0.014160875299753,-0.014160875299753,-0.0246314200858517,-0.0258778839725982,-0.0255036705838033,-0.0155092538316142,-0.00074709491727852,-0.00074709491727852
4.06,-0.0162232631518678,-0.0142246266699793,-0.0142246266699793,-0.00807083734297374,-0.0142246266699793,-0.0142246266699793,-0.0246432448797027,-0.0260793052444554,-0.025707110460054,-0.015631795206328,-0.000730519815915913,-0.000730519815915913
4.07,-0.0161605776294249,-0.0142900561166897,-0.0142900561166897,-0.00810702183914913,-0.0142900561166897,-0.0142900561166897,-0.0246585416947989,-0.0262840606391833,-0.02591386992924,-0.0157563800073404,-0.000714322899441055,-0.000714322899441055
4.08,-0.0161001417814211,-0.0143571655587661,-0.0143571655587661,-0.00814418152514265,-0.0143571655587661,-0.0143571655587661,-0.0246773047535403,-0.0264921738556798,-0.0261239736000344,-0.0158830222745014,-0.000698495259767524,-0.000698495259767524
4.09,-0.0160419384869761,-0.0144259573348804,-0.0144259573348804,-0.00818231693884088,-0.0144259573348804,-0.0144259573348804,-0.0246995290330478,-0.0267036693073046,-0.0263374467869225,-0.016011736504409,-0.000683028206377039,-0.000683028206377039
4.1,-0.0159859511502592,-0.01449643419934,-0.01449643419934,-0.00822142887801647,-0.01449643419934,-0.01449643419934,-0.0247252102595263,-0.026918572121766,-0.0265543155104433,-0.0161425376496416,-0.000667913260782671,-0.000667913260782671
4.11,-0.0159321636931171,-0.0145685993181179,-0.0145685993181179,-0.00826151839728313,-0.0145685993181179,-0.0145685993181179,-0.0247543449028891,-0.0271369081412548,-0.0267746064976702,-0.0162754411181648,-0.000653142151139642,-0.000653142151139642
4.12,-0.0158805605479076,-0.0146424562650646,-0.0146424562650646,-0.00830258680517922,-0.0146424562650646,-0.0146424562650646,-0.0247869301716396,-0.0273587039228199,-0.0269983471829288,-0.0164104627729114,-0.00063870680699958,-0.00063870680699958
4.13,-0.0158311266505327,-0.0147180090182962,-0.0147180090182962,-0.00834463566137693,-0.0147180090182962,-0.0147180090182962,-0.0248229640080059,-0.0275839867389823,-0.0272255657087478,-0.016547618931532,-0.000624599354204207,-0.000624599354204207
4.14,-0.015783847433669,-0.0147952619567562,-0.0147952619567562,-0.00838766677401394,-0.0147952619567562,-0.0147952619567562,-0.0248624450833241,-0.0278127845785862,-0.0274562909270422,-0.0166869263663118,-0.000610812109914538,-0.000610812109914538
4.15,-0.0157387088201885,-0.0148742198569467,-0.0148742198569467,-0.00843168219714475,-0.0148742198569467,-0.0148742198569467,-0.0249053727936661,-0.0280451261478829,-0.0276905524005229,-0.016828402304253,-0.000597337577771846,-0.000597337577771846
4.16,-0.0156956972167689,-0.0149548878898259,-0.0149548878898259,-0.00847668422830884,-0.0149548878898259,-0.0149548878898259,-0.0249517472557081,-0.028281040871845,-0.0279283804043339,-0.0169720644273193,-0.000584168443186678,-0.000584168443186678
4.17,-0.0156547995076856,-0.0150372716178675,-0.0150372716178675,-0.00852267540621299,-0.0150372716178675,-0.0150372716178675,-0.0250015693028359,-0.0285205588957093,-0.0281698059279115,-0.0171179308728406,-0.000571297568752385,-0.000571297568752385
4.18,-0.015616003048785,-0.0151213769922809,-0.0151213769922809,-0.00856965850852515,-0.0151213769922809,-0.0151213769922809,-0.0250548404814836,-0.0287637110867447,-0.0284148606770653,-0.0172660202340752,-0.000558717989779689,-0.000558717989779689
4.19,-0.0155792956616323,-0.015207210350386,-0.015207210350386,-0.00861763654977735,-0.015207210350386,-0.015207210350386,-0.0251115630477019,-0.0290105290362435,-0.0286635770762778,-0.0174163515609283,-0.000546422909948933,-0.000546422909948933
4.2,-0.0155446656278332,-0.015294778413142,-0.015294778413142,-0.00866661277937513,-0.015294778413142,-0.015294778413142,-0.0251717399639522,-0.0292610450617345,-0.028915988271221,-0.0175689443608237,-0.000534405697076759,-0.000534405697076759
4.21,-0.0155121016835226,-0.015384088282826,-0.015384088282826,-0.0087165906797113,-0.015384088282826,-0.015384088282826,-0.0252353748961249,-0.0295152922094138,-0.0291721281314878,-0.0177238185997277,-0.000522659878994042,-0.000522659878994042
4.22,-0.0154815930140193,-0.0154751474408591,-0.0154751474408591,-0.00876757396438156,-0.0154751474408591,-0.0154751474408591,-0.0253024722107761,-0.029773304256794,-0.0294320312535365,-0.0178809947033228,-0.000511179139532004,-0.000511179139532004
4.23,-0.0154531292486424,-0.0155679637457764,-0.0155679637457764,-0.00881956657649996,-0.0155679637457764,-0.0155679637457764,-0.0253730369725823,-0.0300351157155682,-0.029695732963847,-0.0180404935583298,-0.000499957314613542,-0.000499957314613542
4.24,-0.0154267004556861,-0.0156625454313393,-0.0156625454313393,-0.00887257268711197,-0.0156625454313393,-0.0156625454313393,-0.0254470749420085,-0.0303007618346869,-0.0299632693222863,-0.0182023365139767,-0.000488988388446852,-0.000488988388446852
4.25,-0.0154022971375498,-0.0157589011047868,-0.0157589011047868,-0.00892659669370313,-0.0157589011047868,-0.0157589011047868,-0.0255245925731874,-0.0305702786036481,-0.0302346771256826,-0.0183665453836123,-0.000478266489818562,-0.000478266489818562
4.26,-0.0153799102260203,-0.0158570397452232,-0.0158570397452232,-0.00898164321880133,-0.0158570397452232,-0.0158570397452232,-0.0256055970120071,-0.0308437027559964,-0.0305099939116067,-0.0185331424464637,-0.000467785888483606,-0.000467785888483606
4.27,-0.0153595310777034,-0.0159569707021402,-0.0159569707021402,-0.00903771710867084,-0.0159569707021402,-0.0159569707021402,-0.025690096094405,-0.0311210717730324,-0.0307892579623583,-0.0187021504495366,-0.000457540991649241,-0.000457540991649241
4.28,-0.015341151469602,-0.0160587036940714,-0.0160587036940714,-0.00909482343209612,-0.0160587036940714,-0.0160587036940714,-0.025778098344864,-0.0314024238877289,-0.0310725083091572,-0.0188735926096553,-0.000447526340550578,-0.000447526340550578
4.29,-0.0153247635948368,-0.0161622488073756,-0.0161622488073756,-0.00915296747925376,-0.0161622488073756,-0.0161622488073756,-0.0258696129751112,-0.0316877980888539,-0.0313597847365381,-0.0190474926156435,-0.00043773660711517,-0.00043773660711517
4.3,-0.0153103600585089,-0.016267616495148,-0.016267616495148,-0.00921215476067084,-0.016267616495148,-0.016267616495148,-0.0259646498830136,-0.0319772341252993,-0.0316511277869474,-0.0192238746306438,-0.000428166590714193,-0.000428166590714193
4.31,-0.0152979338736994,-0.0163748175762572,-0.0163748175762572,-0.00927239100626787,-0.0163748175762572,-0.0163748175762572,-0.0260632196516721,-0.032270772510613,-0.0319465787655413,-0.0194027632945737,-0.000418811214997899,-0.000418811214997899
4.32,-0.0152874784576055,-0.0164838632345047,-0.0164838632345047,-0.00933368216448503,-0.0164838632345047,-0.0164838632345047,-0.026165333548708,-0.032568454527736,-0.0322461797451854,-0.0195841837267193,-0.000409665524813006,-0.000409665524813006
4.33,-0.0152789876278084,-0.0165947650179067,-0.0165947650179067,-0.00939603440148981,-0.0165947650179067,-0.0165947650179067,-0.0262710035257438,-0.0328703222339403,-0.0325499735716533,-0.0197681615284637,-0.000400724683199852,-0.000400724683199852
4.34,-0.0152724555986727,-0.0167075348380952,-0.0167075348380952,-0.00945945410046491,-0.0167075348380952,-0.0167075348380952,-0.0263802422180728,-0.0331764184659705,-0.0328580038690254,-0.0199547227861509,-0.000391983968467094,-0.000391983968467094
4.35,-0.0152678769778736,-0.0168221849698364,-0.0168221849698364,-0.00952394786097467,-0.0168221849698364,-0.0168221849698364,-0.0264930629445189,-0.0334867868453849,-0.0331703150452855,-0.0201438940740833,-0.000383438771341904,-0.000383438771341904
4.36,-0.0152652467630501,-0.016938728050666,-0.016938728050666,-0.0095895224984089,-0.016938728050666,-0.016938728050666,-0.0266094797074824,-0.033801471784099,-0.0334869522981167,-0.0203357024576525,-0.000375084592193589,-0.000375084592193589
4.37,-0.0152645603385816,-0.017057177080638,-0.017057177080638,-0.00965618504350259,-0.017057177080638,-0.017057177080638,-0.0267295071931712,-0.0341205184901275,-0.0338079616208946,-0.0205301754966025,-0.000366917038328667,-0.000366917038328667
4.38,-0.0152658134724862,-0.0171775454221871,-0.0171775454221871,-0.0097239427419304,-0.0171775454221871,-0.0171775454221871,-0.0268531607720164,-0.0344439729735274,-0.0341333898088784,-0.0207273412484253,-0.000358931821355467,-0.000358931821355467
4.39,-0.0152690023134384,-0.0172998468001018,-0.0172998468001018,-0.00979280305397454,-0.0172998468001018,-0.0172998468001018,-0.0269804564992696,-0.0347718820525401,-0.0344632844655994,-0.0209272282718882,-0.000351124754616388,-0.000351124754616388
4.4,-0.0152741233879044,-0.0174240953016075,-0.0174240953016075,-0.00986277365426493,-0.0174240953016075,-0.0174240953016075,-0.027111411115781,-0.0351042933599324,-0.0347976940094467,-0.0211298656306911,-0.000343491750685993,-0.000343491750685993
4.41,-0.0152811735973924,-0.0175503053765577,-0.0175503053765577,-0.00993386243159059,-0.0175503053765577,-0.0175503053765577,-0.0272460420489579,-0.035441255349537,-0.0351366676804501,-0.0213352828972553,-0.000336028818933181,-0.000336028818933181
4.42,-0.0152901502158169,-0.0176784918377328,-0.0176784918377328,-0.010006077488781,-0.0176784918377328,-0.0176784918377328,-0.0273843674139005,-0.0357828173029921,-0.0354802555472605,-0.0215435101566426,-0.000328732063145705,-0.000328732063145705
4.43,-0.0153010508869742,-0.0178086698612436,-0.0178086698612436,-0.0100794271426563,-0.0178086698612436,-0.0178086698612436,-0.0275264060147153,-0.0361290293366796,-0.0358285085143276,-0.0217545780106036,-0.000321597679215378,-0.000321597679215378
4.44,-0.0153138736221283,-0.0179408549870404,-0.0179408549870404,-0.0101539199240463,-0.0179408549870404,-0.0179408549870404,-0.0276721773460051,-0.0364799424088629,-0.0361814783292745,-0.0219685175817567,-0.00031462195288235,-0.00031462195288235
4.45,-0.0153286167977045,-0.0180750631195246,-0.0180750631195246,-0.0102295645778749,-0.0180750631195246,-0.0180750631195246,-0.0278217015945329,-0.0368356083270234,-0.036539217590471,-0.0221853605178961,-0.000307801257536866,-0.000307801257536866
4.46,-0.0153452791530901,-0.0182113105282625,-0.0182113105282625,-0.0103063700633127,-0.0182113105282625,-0.0182113105282625,-0.0279749996410608,-0.0371960797553965,-0.0369017797548042,-0.022405138996429,-0.000301132052076985,-0.000301132052076985
4.47,-0.0153638597885392,-0.0183496138488002,-0.0183496138488002,-0.0103843455539929,-0.0183496138488002,-0.0183496138488002,-0.0281320930623617,-0.0375614102227083,-0.0372692191456481,-0.022627885728943,-0.000294610878820766,-0.000294610878820766
4.48,-0.0153843581631814,-0.0184899900835789,-0.0184899900835789,-0.0104635004382928,-0.0184899900835789,-0.0184899900835789,-0.0282930041334039,-0.0379316541301109,-0.0376415909610313,-0.0228536339659021,-0.000288234361471472,-0.000288234361471472
4.49,-0.0154067740931321,-0.0186324566029487,-0.0186324566029487,-0.0105438443196785,-0.0186324566029487,-0.0186324566029487,-0.0284577558297063,-0.0383068667593192,-0.0380189512820053,-0.0230824175014723,-0.000281999203134392,-0.000281999203134392
4.5,-0.0154311077497033,-0.0187770311462806,-0.0187770311462806,-0.0106253870171123,-0.0187770311462806,-0.0187770311462806,-0.0286263718298656,-0.0386871042809491,-0.0384013570812117,-0.023314270678477,-0.000275902184383907,-0.000275902184383907
4.51,-0.0154573596577125,-0.0189237318231755,-0.0189237318231755,-0.0107081385655221,-0.0189237318231755,-0.0189237318231755,-0.0287988765182536,-0.0390724237630563,-0.0387888662316504,-0.0235492283934817,-0.000269940161379472,-0.000269940161379472
4.52,-0.0154855306938903,-0.0190725771147702,-0.0190725771147702,-0.0107921092163321,-0.0190725771147702,-0.0190725771147702,-0.0289752949878838,-0.0394628831798779,-0.0391815375156499,-0.0237873261020082,-0.000264110064029219,-0.000264110064029219
4.53,-0.0155156220853836,-0.0192235858751384,-0.0192235858751384,-0.0108773094380548,-0.0192235858751384,-0.0192235858751384,-0.029155653043448,-0.0398585414207775,-0.0395794306340383,-0.0240285998238798,-0.000258408894199932,-0.000258408894199932
4.54,-0.0155476354083531,-0.019376777332786,-0.019376777332786,-0.0109637499169416,-0.019376777332786,-0.019376777332786,-0.0293399772045213,-0.0402594582993933,-0.0399826062155192,-0.0242730861486957,-0.000252833723972164,-0.000252833723972164
4.55,-0.0155815725866657,-0.019532171092242,-0.019532171092242,-0.0110514415576945,-0.019532171092242,-0.019532171092242,-0.0295282947089359,-0.0406656945629912,-0.0403911258262496,-0.0245208222414367,-0.000247381693939308,-0.000247381693939308
4.56,-0.0156174358906784,-0.0196897871357407,-0.0196897871357407,-0.0111403954842353,-0.0196897871357407,-0.0196897871357407,-0.0297206335163229,-0.0410773119020232,-0.0408050519796247,-0.0247718458482019,-0.000242050011549469,-0.000242050011549469
4.57,-0.0156552279361139,-0.0198496458249987,-0.0198496458249987,-0.0112306230405336,-0.0198496458249987,-0.0198496458249987,-0.0299170223118226,-0.0414943729598928,-0.0412244481462671,-0.0250261953020767,-0.000236835949489016,-0.000236835949489016
4.58,-0.0156949516830261,-0.0200117679030825,-0.0200117679030825,-0.0113221357914923,-0.0200117679030825,-0.0200117679030825,-0.0301174905099613,-0.0419169413429273,-0.0416493787642239,-0.0252839095291324,-0.000231736844106718,-0.000231736844106718
4.59,-0.0157366104348552,-0.0201761744963685,-0.0201761744963685,-0.0114149455238909,-0.0201761744963685,-0.0201761744963685,-0.0303220682586978,-0.0423450816305595,-0.0420799092493723,-0.0255450280545592,-0.000226750093877396,-0.000226750093877396
4.6,-0.0157802078375706,-0.0203428871165941,-0.0203428871165941,-0.0115090642473848,-0.0203428871165941,-0.0203428871165941,-0.0305307864436355,-0.0427788593857185,-0.0425161060060342,-0.0258095910089312,-0.000221873157904067,-0.000221873157904067
4.61,-0.0158257478789004,-0.0205119276629988,-0.0205119276629988,-0.0116045041955613,-0.0205119276629988,-0.0205119276629988,-0.0307436766924033,-0.0432183411654318,-0.0429580364378019,-0.0260776391346054,-0.00021710355445757,-0.00021710355445757
4.62,-0.015873234887648,-0.0206833184245562,-0.0206833184245562,-0.0117012778270519,-0.0206833184245562,-0.0206833184245562,-0.0309607713792036,-0.0436635945316402,-0.0434057689585763,-0.0263492137922549,-0.000212438859552701,-0.000212438859552701
4.63,-0.0159226735330929,-0.0208570820822955,-0.0208570820822955,-0.0117993978266992,-0.0208570820822955,-0.0208570820822955,-0.0311821036295281,-0.0441146880622258,-0.0438593730038178,-0.0266243569675373,-0.000207876705559888,-0.000207876705559888
4.64,-0.0159740688244768,-0.0210332417117124,-0.0210332417117124,-0.01189887710678,-0.0210332417117124,-0.0210332417117124,-0.0314077073250419,-0.0445716913622554,-0.0443189190420139,-0.026903111277898,-0.000203414779851512,-0.000203414779851512
4.65,-0.0160274261105719,-0.0212118207852685,-0.0212118207852685,-0.0119997288082823,-0.0212118207852685,-0.0212118207852685,-0.0316376171086347,-0.0450346750754405,-0.044784478586362,-0.0271855199795112,-0.000199050823481945,-0.000199050823481945
4.66,-0.016082751079333,-0.0213928431749808,-0.0213928431749808,-0.0121019663022376,-0.0213928431749808,-0.0213928431749808,-0.0318718683896415,-0.0455037108958153,-0.0452561242066713,-0.0274716269743569,-0.000194782629900444,-0.000194782629900444
4.67,-0.0161400497576307,-0.0215763331550983,-0.0215763331550983,-0.0122056031911072,-0.0215763331550983,-0.0215763331550983,-0.0321104973492309,-0.0459788715796347,-0.0457339295414844,-0.0277614768174368,-0.000190608043696049,-0.000190608043696049
4.68,-0.0161993285110661,-0.021762315404868,-0.021762315404868,-0.0123106533102218,-0.021762315404868,-0.021762315404868,-0.0323535409459631,-0.0464602309574938,-0.0462179693104208,-0.0280551147241289,-0.000186524959373649,-0.000186524959373649
4.69,-0.0162605940438653,-0.0219508150113881,-0.0219508150113881,-0.0124171307292759,-0.0219508150113881,-0.0219508150113881,-0.0326010369215171,-0.0469478639466697,-0.0467083193267438,-0.0283525865776823,-0.000182531320160422,-0.000182531320160422
4.7,-0.0163238533988545,-0.0221418574725493,-0.0221418574725493,-0.0125250497538752,-0.0221418574725493,-0.0221418574725493,-0.0328530238065875,-0.0474418465636896,-0.0472050565101528,-0.0286539389368527,-0.000178625116841848,-0.000178625116841848
4.71,-0.0163891139575128,-0.0223354687000648,-0.0223354687000648,-0.0126344249271368,-0.0223354687000648,-0.0223354687000648,-0.0331095409269522,-0.0479422559371244,-0.0477082588998024,-0.0289592190436802,-0.00017480438662655,-0.00017480438662655
4.72,-0.0164563834401047,-0.0225316750225865,-0.0225316750225865,-0.0127452710313436,-0.0225316750225865,-0.0225316750225865,-0.0333706284097106,-0.0484491703206118,-0.0482180056675519,-0.0292684748314098,-0.000171067212039209,-0.000171067212039209
4.73,-0.0165256699058895,-0.0227305031889098,-0.0227305031889098,-0.0128576030896506,-0.0227305031889098,-0.0227305031889098,-0.0336363271896938,-0.0489626691061097,-0.0487343771314448,-0.0295817549325565,-0.000167411719840827,-0.000167411719840827
